qr_id,product_type,skin_type,u_skin_sensitive,u_skin_oily,u_skin_dry,u_skin_normal,u_skin_combination,u_has_acne_prone,u_has_eczema,u_pref_fragrance_free,u_pref_low_comedogenic,ing_count_total,ing_count_fragrance,ing_count_acids,ing_count_drying_irritants,ing_count_emollients,ing_irritant_severity_sum,ing_comedogenic_severity_sum,ing_has_fragrance,ing_has_salicylic_acid,ing_has_alcohol_denat,ing_has_shea_butter,x_sensitive__irritant_sum,x_oily__comedogenic_sum,x_acneprone__comedogenic_sum,x_eczema__drying_count,x_pref_ff__has_fragrance,p_irritation_label,y_irritation,p_acne_label,y_acne
PROD009_BATCH01,Shampoo,sensitive,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.1,0
PROD010_BATCH01,Serum,sensitive,1,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,1,0,3,0,0,0,0,0.64,1,0.1,0
PROD011_BATCH01,Toner,sensitive,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.30000000000000004,0,0.30000000000000004,0
PROD012_BATCH01,Face Wash,sensitive,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.1,0
PROD013_BATCH01,Moisturizer,sensitive,1,0,0,0,0,0,0,0,0,4,1,0,0,1,3,3,1,0,0,1,3,0,0,0,0,0.54,0,0.4,0
PROD014_BATCH01,Sunscreen,sensitive,1,0,0,0,0,0,0,0,0,5,1,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0.54,0,0.2,0
PROD015_BATCH01,Shampoo,sensitive,1,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,1,0,0,3,0,0,0,0,0.62,1,0.05,0
PROD016_BATCH01,Serum,sensitive,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.30000000000000004,0,0.30000000000000004,0
PROD017_BATCH01,Toner,sensitive,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.1,0
PROD018_BATCH01,Face Wash,sensitive,1,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0.56,1,0.1,0
PROD019_BATCH01,Moisturizer,sensitive,1,0,0,0,0,0,0,0,0,4,0,0,1,1,2,2,0,0,1,1,2,0,0,0,0,0.56,1,0.30000000000000004,0
PROD020_BATCH01,Sunscreen,sensitive,1,0,0,0,0,0,0,0,0,5,1,1,0,0,6,1,1,1,0,0,6,0,0,0,0,0.86,1,0.15000000000000002,0
PROD021_BATCH01,Shampoo,sensitive,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.38,0,0.1,0
PROD022_BATCH01,Serum,sensitive,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.1,0
PROD023_BATCH01,Toner,sensitive,1,0,0,0,0,0,0,0,0,5,1,1,1,0,7,1,1,1,1,0,7,0,0,0,0,1,1,0.15000000000000002,0
PROD024_BATCH01,Face Wash,sensitive,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.38,0,0.1,0
PROD025_BATCH01,Moisturizer,sensitive,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.38,0,0.1,0
PROD026_BATCH01,Sunscreen,sensitive,1,0,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,1,0,0,3,0,0,0,0,0.62,1,0.05,0
PROD027_BATCH01,Shampoo,sensitive,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.38,0,0.1,0
PROD028_BATCH01,Serum,sensitive,1,0,0,0,0,0,0,0,0,4,0,1,1,1,4,2,0,1,1,1,4,0,0,0,0,0.8,1,0.25000000000000006,0
PROD029_BATCH01,Toner,sensitive,1,0,0,0,0,0,0,0,0,5,1,0,0,1,3,3,1,0,0,1,3,0,0,0,0,0.54,0,0.4,0
PROD030_BATCH01,Face Wash,sensitive,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.30000000000000004,0,0.30000000000000004,0
PROD001_BATCH01,Moisturizer,oily,0,1,0,0,0,1,0,0,0,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0.34,0,0.45,0
PROD002_BATCH01,Sunscreen,oily,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD003_BATCH01,Shampoo,oily,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD004_BATCH01,Serum,oily,0,1,0,0,0,1,0,0,0,4,1,0,1,0,6,1,1,0,1,0,0,1,1,0,0,0.6799999999999999,1,0.6,1
PROD005_BATCH01,Toner,oily,0,1,0,0,0,1,0,0,0,5,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0.6,1,0.45,0
PROD006_BATCH01,Face Wash,oily,0,1,0,0,0,1,0,0,0,3,1,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0.33999999999999997,0,0.6,1
PROD007_BATCH01,Moisturizer,oily,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD008_BATCH01,Sunscreen,oily,0,1,0,0,0,1,0,0,0,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.45,0
PROD009_BATCH01,Shampoo,oily,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD010_BATCH01,Serum,oily,0,1,0,0,0,1,0,0,0,4,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0.43999999999999995,0,0.5,0
PROD011_BATCH01,Toner,oily,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0.1,0,0.7000000000000001,1
PROD012_BATCH01,Face Wash,oily,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD013_BATCH01,Moisturizer,oily,0,1,0,0,0,1,0,0,0,4,1,0,0,1,3,3,1,0,0,1,0,3,3,0,0,0.33999999999999997,0,0.8,1
PROD014_BATCH01,Sunscreen,oily,0,1,0,0,0,1,0,0,0,5,1,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0.33999999999999997,0,0.6,1
PROD015_BATCH01,Shampoo,oily,0,1,0,0,0,1,0,0,0,3,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.45,0
PROD016_BATCH01,Serum,oily,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0.1,0,0.7000000000000001,1
PROD017_BATCH01,Toner,oily,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD018_BATCH01,Face Wash,oily,0,1,0,0,0,1,0,0,0,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0.36,0,0.5,0
PROD019_BATCH01,Moisturizer,oily,0,1,0,0,0,1,0,0,0,4,0,0,1,1,2,2,0,0,1,1,0,2,2,0,0,0.36,0,0.7000000000000001,1
PROD020_BATCH01,Sunscreen,oily,0,1,0,0,0,1,0,0,0,5,1,1,0,0,6,1,1,1,0,0,0,1,1,0,0,0.6599999999999999,1,0.5499999999999999,0
PROD021_BATCH01,Shampoo,oily,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD022_BATCH01,Serum,oily,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD023_BATCH01,Toner,oily,0,1,0,0,0,1,0,0,0,5,1,1,1,0,7,1,1,1,1,0,0,1,1,0,0,0.84,1,0.5499999999999999,0
PROD024_BATCH01,Face Wash,oily,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD025_BATCH01,Moisturizer,oily,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD026_BATCH01,Sunscreen,oily,0,1,0,0,0,1,0,0,0,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.45,0
PROD027_BATCH01,Shampoo,oily,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD028_BATCH01,Serum,oily,0,1,0,0,0,1,0,0,0,4,0,1,1,1,4,2,0,1,1,1,0,2,2,0,0,0.6,1,0.65,1
PROD029_BATCH01,Toner,oily,0,1,0,0,0,1,0,0,0,5,1,0,0,1,3,3,1,0,0,1,0,3,3,0,0,0.33999999999999997,0,0.8,1
PROD030_BATCH01,Face Wash,oily,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0.1,0,0.7000000000000001,1
PROD001_BATCH01,Moisturizer,normal,0,0,0,1,0,0,0,0,1,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0.34,0,0.05,0
PROD002_BATCH01,Sunscreen,normal,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
PROD003_BATCH01,Shampoo,normal,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.1,0
PROD004_BATCH01,Serum,normal,0,0,0,1,0,0,0,0,1,4,1,0,1,0,6,1,1,0,1,0,0,0,0,0,0,0.6799999999999999,1,0.2,0
PROD005_BATCH01,Toner,normal,0,0,0,1,0,0,0,0,1,5,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0.6,1,0.05,0
PROD006_BATCH01,Face Wash,normal,0,0,0,1,0,0,0,0,1,3,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0.33999999999999997,0,0.2,0
PROD007_BATCH01,Moisturizer,normal,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.1,0
PROD008_BATCH01,Sunscreen,normal,0,0,0,1,0,0,0,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.05,0
PROD009_BATCH01,Shampoo,normal,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
PROD010_BATCH01,Serum,normal,0,0,0,1,0,0,0,0,1,4,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0.43999999999999995,0,0.1,0
PROD011_BATCH01,Toner,normal,0,0,0,1,0,0,0,0,1,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.1,0,0.30000000000000004,0
PROD012_BATCH01,Face Wash,normal,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
PROD013_BATCH01,Moisturizer,normal,0,0,0,1,0,0,0,0,1,4,1,0,0,1,3,3,1,0,0,1,0,0,0,0,0,0.33999999999999997,0,0.4,0
PROD014_BATCH01,Sunscreen,normal,0,0,0,1,0,0,0,0,1,5,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0.33999999999999997,0,0.2,0
PROD015_BATCH01,Shampoo,normal,0,0,0,1,0,0,0,0,1,3,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.05,0
PROD016_BATCH01,Serum,normal,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.1,0,0.30000000000000004,0
PROD017_BATCH01,Toner,normal,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
PROD018_BATCH01,Face Wash,normal,0,0,0,1,0,0,0,0,1,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0.36,0,0.1,0
PROD019_BATCH01,Moisturizer,normal,0,0,0,1,0,0,0,0,1,4,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0,0.36,0,0.30000000000000004,0
PROD020_BATCH01,Sunscreen,normal,0,0,0,1,0,0,0,0,1,5,1,1,0,0,6,1,1,1,0,0,0,0,0,0,0,0.6599999999999999,1,0.15000000000000002,0
PROD021_BATCH01,Shampoo,normal,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.1,0
PROD022_BATCH01,Serum,normal,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
PROD023_BATCH01,Toner,normal,0,0,0,1,0,0,0,0,1,5,1,1,1,0,7,1,1,1,1,0,0,0,0,0,0,0.84,1,0.15000000000000002,0
PROD024_BATCH01,Face Wash,normal,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.1,0
PROD025_BATCH01,Moisturizer,normal,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.1,0
PROD026_BATCH01,Sunscreen,normal,0,0,0,1,0,0,0,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.05,0
PROD027_BATCH01,Shampoo,normal,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.1,0
PROD028_BATCH01,Serum,normal,0,0,0,1,0,0,0,0,1,4,0,1,1,1,4,2,0,1,1,1,0,0,0,0,0,0.6,1,0.25000000000000006,0
PROD029_BATCH01,Toner,normal,0,0,0,1,0,0,0,0,1,5,1,0,0,1,3,3,1,0,0,1,0,0,0,0,0,0.33999999999999997,0,0.4,0
PROD030_BATCH01,Face Wash,normal,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.1,0,0.30000000000000004,0
PROD001_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0.34,0,0.27,0
PROD002_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD003_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD004_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,1,0,1,0,6,1,1,0,1,0,0,0,1,0,0,0.6799999999999999,1,0.42000000000000004,0
PROD005_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0.6,1,0.27,0
PROD006_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0.33999999999999997,0,0.42000000000000004,0
PROD007_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD008_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.27,0
PROD009_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD010_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0.43999999999999995,0,0.32,0
PROD011_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0.1,0,0.52,0
PROD012_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD013_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,1,0,0,1,3,3,1,0,0,1,0,0,3,0,0,0.33999999999999997,0,0.62,1
PROD014_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0.33999999999999997,0,0.42000000000000004,0
PROD015_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.27,0
PROD016_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0.1,0,0.52,0
PROD017_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD018_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0.36,0,0.32,0
PROD019_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,0,1,1,2,2,0,0,1,1,0,0,2,0,0,0.36,0,0.52,0
PROD020_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,1,1,0,0,6,1,1,1,0,0,0,0,1,0,0,0.6599999999999999,1,0.37000000000000005,0
PROD021_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD022_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD023_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,1,1,1,0,7,1,1,1,1,0,0,0,1,0,0,0.84,1,0.37000000000000005,0
PROD024_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD025_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD026_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.27,0
PROD027_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD028_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,1,1,1,4,2,0,1,1,1,0,0,2,0,0,0.6,1,0.47000000000000003,0
PROD029_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,1,0,0,1,3,3,1,0,0,1,0,0,3,0,0,0.33999999999999997,0,0.62,1
PROD030_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0.1,0,0.52,0
PROD001_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0.34,0,0.27,0
PROD002_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD003_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD004_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,1,0,1,0,6,1,1,0,1,0,0,0,1,0,0,0.6799999999999999,1,0.42000000000000004,0
PROD005_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0.6,1,0.27,0
PROD006_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0.33999999999999997,0,0.42000000000000004,0
PROD007_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD008_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.27,0
PROD009_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD010_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0.43999999999999995,0,0.32,0
PROD011_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0.1,0,0.52,0
PROD012_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD013_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,1,0,0,1,3,3,1,0,0,1,0,0,3,0,0,0.33999999999999997,0,0.62,1
PROD014_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0.33999999999999997,0,0.42000000000000004,0
PROD015_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.27,0
PROD016_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0.1,0,0.52,0
PROD017_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD018_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0.36,0,0.32,0
PROD019_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,0,1,1,2,2,0,0,1,1,0,0,2,0,0,0.36,0,0.52,0
PROD020_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,1,1,0,0,6,1,1,1,0,0,0,0,1,0,0,0.6599999999999999,1,0.37000000000000005,0
PROD021_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD022_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.32,0
PROD023_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,1,1,1,0,7,1,1,1,1,0,0,0,1,0,0,0.84,1,0.37000000000000005,0
PROD024_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD025_BATCH01,Moisturizer,normal,0,0,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD026_BATCH01,Sunscreen,normal,0,0,0,1,0,1,0,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.27,0
PROD027_BATCH01,Shampoo,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.32,0
PROD028_BATCH01,Serum,normal,0,0,0,1,0,1,0,0,1,4,0,1,1,1,4,2,0,1,1,1,0,0,2,0,0,0.6,1,0.47000000000000003,0
PROD029_BATCH01,Toner,normal,0,0,0,1,0,1,0,0,1,5,1,0,0,1,3,3,1,0,0,1,0,0,3,0,0,0.33999999999999997,0,0.62,1
PROD030_BATCH01,Face Wash,normal,0,0,0,1,0,1,0,0,1,3,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0.1,0,0.52,0
PROD001_BATCH01,Moisturizer,oily,0,1,0,0,0,1,1,0,1,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0.34,0,0.45,0
PROD002_BATCH01,Sunscreen,oily,0,1,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD003_BATCH01,Shampoo,oily,0,1,0,0,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD004_BATCH01,Serum,oily,0,1,0,0,0,1,1,0,1,4,1,0,1,0,6,1,1,0,1,0,0,1,1,1,0,0.6799999999999999,1,0.6,1
PROD005_BATCH01,Toner,oily,0,1,0,0,0,1,1,0,1,5,0,1,1,0,4,0,0,1,1,0,0,0,0,1,0,0.6,1,0.45,0
PROD006_BATCH01,Face Wash,oily,0,1,0,0,0,1,1,0,1,3,1,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0.33999999999999997,0,0.6,1
PROD007_BATCH01,Moisturizer,oily,0,1,0,0,0,1,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,0,0.5,0
PROD008_BATCH01,Sunscreen,oily,0,1,0,0,0,1,1,0,1,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.45,0
PROD009_BATCH01,Shampoo,oily,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD010_BATCH01,Serum,oily,0,1,0,0,0,1,1,0,1,4,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0.43999999999999995,0,0.5,0
PROD011_BATCH01,Toner,oily,0,1,0,0,0,1,1,0,1,5,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0.1,0,0.7000000000000001,1
PROD012_BATCH01,Face Wash,oily,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD013_BATCH01,Moisturizer,oily,0,1,0,0,0,1,1,0,1,4,1,0,0,1,3,3,1,0,0,1,0,3,3,0,0,0.33999999999999997,0,0.8,1
PROD014_BATCH01,Sunscreen,oily,0,1,0,0,0,1,1,0,1,5,1,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0.33999999999999997,0,0.6,1
PROD015_BATCH01,Shampoo,oily,0,1,0,0,0,1,1,0,1,3,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.42,0,0.45,0
PROD016_BATCH01,Serum,oily,0,1,0,0,0,1,1,0,1,4,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0.1,0,0.7000000000000001,1
PROD017_BATCH01,Toner,oily,0,1,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0
PROD018_BATCH01,Face Wash,oily,0,1,0,0,0,1,1,0,1,3,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0.36,0,0.5,0
PROD019_BATCH01,Moisturizer,oily,0,1,0,0,0,1,1,0,1,4,0,0,1,1,2,2,0,0,1,1,0,2,2,1,0,0.36,0,0.7000000000000001,1
PROD020_BATCH01,Sunscreen,oily,0,1,0,0,0,1,1,0,1,5,1,1,0,0,6,1,1,1,0,0,0,1,1,0,0,0.6599999999999999,1,0.5499999999999999,0
